SeID,Length
61925,799.47
61926,260.34
61927,7.7
61928,352.7
61929,496.64
61930,75.03
61931,764.2
61932,638.26
61933,381.65
61934,327.54
61935,386.1
61936,1048.73
61937,132.55
61938,131.29
61939,2997.09
61940,206.53
61941,176.43
61942,70.94
61943,112.15
61944,132.73
61945,87.33
61946,71.05
61947,72.94
61948,71.85
61949,75.52
61950,453.72
61951,452.06
61952,120.3
61953,158.09
61954,72.68
61955,72.19
61956,73.46
61957,382.21
61958,613.24
61959,210.59
61960,30.19
61961,504.55
61962,274.94
61963,116.38
61964,212.66
61965,12.29
61966,418.97
61967,256
61968,273.3
61969,75.28
61970,344.02
61971,99.55
61972,86.85
61973,502.89
61974,107.52
61975,419.71
61976,190.66
61977,255.37
61978,498.06
61979,535.96
61980,291.62
61981,132.69
61982,727.75
61983,444.1
61984,44
61985,289.59
61986,71.09
61987,206.4
61988,346.83
61989,99.42
61990,137.42
61991,167.29
61992,134.94
61993,72.77
61994,1599.12
61995,313.74
61996,3.02
61997,312.49
61998,402.56
61999,118.85
62000,76.06
62001,414.94
62002,184.92
62003,156.18
62004,71.38
62005,404.63
62006,375.3
62007,556.42
62008,230.96
62009,55.45
62010,324.01
62011,75.34
62012,13.46
62013,824.88
62014,72.05
62015,945.92
62016,98.51
62017,127.41
62018,132.93
62019,33.76
62020,322.95
62021,330.51
62022,422.43
62023,238.37
62024,147.06
62025,369.42
62026,84.96
62027,182.69
62028,1216.62
62029,15.01
62030,228.89
62031,73.45
62032,103
62033,491.35
62034,156.99
62035,92.02
62036,949.23
62037,79.08
62038,55.44
62039,115.9
62040,82.37
62041,111.55
62042,248.91
62043,236.37
62044,87.57
62045,410.9
62046,436.81
62047,420.13
62048,150.69
62049,334.01
62050,236.71
62051,331.33
62052,382.34
62053,279.63
62054,396.68
62055,285.01
62056,12.19
62057,15.77
62058,368.77
62059,328.79
62060,101.73
62061,173.61
62062,444.17
62063,12.48
62064,350.64
62065,561.46
62066,561.45
62067,608.56
62068,301.4
62069,417.79
62070,455.74
62071,698.74
62072,330.52
62073,67.65
62074,230.42
62075,1003.32
62076,4.98
62077,210.58
62078,191.07
62079,472.45
62080,112.99
62081,70.16
62082,172.8
62083,216.69
62084,156.26
62085,283.43
62086,216.97
62087,44.92
62088,177.86
62089,0.01
62090,298.78
62091,1229.97
62092,46.38
62093,2718.23
62094,219.28
62095,915.61
62096,75.61
62097,261.5
62098,301.03
62099,110.09
62100,676.74
62101,18.71
62102,78.28
62103,231.49
62104,15.05
62105,149.51
62106,67.64
62107,4.01
62108,178.36
62109,126.04
62110,27.86
62111,7.83
62112,1010.61
62113,16.03
62114,559.79
62115,418.99
62116,151.02
62117,22.42
62118,130.81
62119,46.58
62120,50.51
62121,225.28
62122,198.68
62123,102.8
62124,57.94
62125,43.76
62126,115.74
62127,180.97
62128,39.5
62129,23.54
62130,487.81
62131,343.62
62132,71.66
62133,403.24
62134,368.72
62135,204.84
62136,307.24
62137,1099.1
62138,971.89
62139,148.08
62140,66.25
62141,57.69
62142,105.8
62143,455.22
62144,13.33
62145,13.49
62146,831.79
62147,169.94
62148,195.3
62149,316.64
62150,379.19
62151,192.25
62152,53.71
62153,94.62
62154,169
62155,210.29
62156,138.46
62157,476.58
62158,384.86
62159,73.14
62160,401.81
62161,5.03
62162,41.65
62163,36.34
62164,61.67
62165,137.19
62166,303.98
62167,54.92
62168,113.54
62169,52.76
62170,290.73
62171,728.75
62172,109.63
62173,8.89
62174,45.31
62175,219.62
62176,27.47
62177,404.34
62178,367.44
62179,198.92
62180,430.24
62181,86.11
62182,38.05
62183,645.52
62184,383.41
62185,412.46
62186,469.99
62187,605.3
62188,82.3
62189,0
62190,174.71
62191,227.88
62192,57.48
62193,63.92
62194,379.57
62195,144.27
62196,393.52
62197,340.11
62198,419.66
62199,152.86
62200,162.98
62201,56.84
62202,92.52
62203,41.27
62204,149.95
62205,696.36
62206,329.69
62207,960.92
62208,124.67
62209,671.87
62210,168.98
62211,248.82
62212,260.13
62213,93.77
62214,47.78
62215,178.19
62216,178.67
62217,213.15
62218,244.55
62219,198.92
62220,2.07
62221,23.69
62222,3276
62223,245.91
62224,275.72
62225,172.35
62226,112.11
62227,314.94
62228,543.5
62229,733.26
62230,48.8
62231,123.94
62232,155.48
62233,453.5
62234,227.43
62235,214.95
62236,431.57
62237,56.28
62238,173.24
62239,1579.45
62240,17.07
62241,72.76
62242,27.27
62243,445.54
62244,402.25
62245,176.67
62246,34.27
62247,137.4
62248,421.56
62249,483.97
62250,40.48
62251,144.88
62252,4616.62
62253,631.31
62254,590.86
62255,1279.34
62256,171.18
62257,179.77
62258,432.35
62259,401.3
62260,458.67
62261,141.38
62262,1140.57
62263,3301.94
62264,100.08
62265,225.24
62266,38.08
62267,98.77
62268,135.21
62269,430.53
62270,0.48
62271,629.14
62272,428.2
62273,746.32
62274,750.62
62275,394.3
62276,100.97
62277,45.86
62278,126.16
62279,344.49
62280,884.91
62281,18.55
62282,903.92
62283,559.63
62284,638.74
62285,123.32
62286,8.65
62287,65.26
62288,68.13
62289,39.67
62290,194.67
62291,298.45
62292,216.84
62293,107.72
62294,120.21
62295,89.7
62296,204.36
62297,253.43
62298,140.17
62299,88.95
62300,463.19
62301,386.28
62302,111.36
62303,40.39
62304,63.09
62305,227.29
62306,152.74
62307,70.54
62308,0.03
62309,361.26
62310,396.8
62311,52
62312,295.81
62313,417.64
62314,190.77
62315,355.85
62316,18.3
62317,119.08
62318,21.19
62319,390.34
62320,193.29
62321,372.15
62322,256.46
62323,34.57
62324,0.01
62325,317.01
62326,195.71
62327,52.89
62328,509.08
62329,32.03
62330,70.71
62331,34.48
62332,114.58
62333,140.32
62334,53
62335,52.88
62336,0.01
62337,33.75
62338,10.89
62339,74.18
62340,881.06
62341,249.29
62342,14.54
62343,111.84
62344,154.89
62345,405.01
62346,204.76
62347,404.09
62348,371.27
62349,33.27
62350,78.96
62351,134.24
62352,206.46
62353,243.4
62354,345.22
62355,0.01
62356,245.27
62357,0.47
62358,190.94
62359,178.27
62360,10.31
62361,108.21
62362,36.84
62363,66.02
62364,53.05
62365,38.94
62366,69.99
62367,54.39
62368,171.94
62369,14.38
62370,114.23
62371,6.1
62372,557.28
62373,38.67
62374,195.74
62375,612.43
62376,182.31
62377,249.09
62378,132.71
62379,68.52
62380,549.76
62381,609.89
62382,336.62
62383,58.85
62384,82.9
62385,1152.87
62386,70.71
62387,480.24
62388,192.04
62389,233.05
62390,13.98
62391,567.35
62392,455.53
62393,78.22
62394,579.63
62395,21.22
62396,186.94
62397,208.59
62398,133.14
62399,460.73
62400,395.62
62401,300.89
62402,333.02
62403,40.93
62404,76.25
62405,90.01
62406,405.47
62407,289.49
62408,5.14
62409,39.89
62410,208.9
62411,197.58
62412,438.48
62413,331.94
62414,418.63
62415,151.81
62416,792.04
62417,1199.67
62418,309.63
62419,250.69
62420,96.09
62421,259.27
62422,323.08
62423,1066.07
62424,125.94
62425,81.83
62426,159.43
62427,576.93
62428,406.14
62429,226.18
62430,105.76
62431,1024.07
62432,1619.08
62433,224.83
62434,348.31
62435,24.92
62436,1294.66
62437,225.36
62438,67.98
62439,230.01
62440,166.05
62441,374.75
62442,361.47
62443,180.87
62444,380.95
62445,274.99
62446,404.52
62447,206.32
62448,201.29
62449,8.54
62450,65.13
62451,605.33
62452,35.54
62453,610.43
62454,181.7
62455,581.87
62456,298.49
62457,721.13
62458,0.01
62459,1183.73
62460,0.09
62461,311.06
62462,111.71
62463,286.28
62464,26.84
62465,1252.99
62466,203.02
62467,413.4
62468,663.35
62469,70.03
62470,44.37
62471,201.02
62472,94.69
62473,47.52
62474,451.9
62475,197.33
62476,198.14
62477,400.2
62478,364.21
62479,471.28
62480,373.92
62481,71.65
62482,185.73
62483,25.76
62484,11.84
62485,0
62486,299.1
62487,49.65
62488,31.27
62489,189.58
62490,99.19
62491,45.81
62492,79.59
62493,35.26
62494,324.09
62495,138.91
62496,24.68
62497,364.69
62498,48.35
62499,401.25
62500,175.66
62501,142.7
62502,344.6
62503,526.13
62504,481.89
62505,222.41
62506,362.28
62507,359.98
62508,286.44
62509,316.22
62510,380.63
62511,77.01
62512,88.71
62513,42.11
62514,306.36
62515,386.75
62516,116.18
62517,129.41
62518,300.3
62519,142.19
62520,468.87
62521,469.08
62522,316.7
62523,301.46
62524,108.93
62525,496.89
62526,405.68
62527,360.98
62528,227.21
62529,182.09
62530,9.9
62531,406.23
62532,319.27
62533,395.74
62534,75.17
62535,281.69
62536,548.28
62537,24.53
62538,400.87
62539,200.47
62540,212.67
62541,378.44
62542,943.63
62543,1034.98
62544,95.64
62545,54.76
62546,173.76
62547,574.28
62548,125.54
62549,421.32
62550,404.8
62551,63.67
62552,220.38
62553,194.76
62554,176.08
62555,458.34
62556,207.46
62557,354.38
62558,119.31
62559,47.69
62560,22.14
62561,94.92
62562,409.01
62563,254.68
62564,164.93
62565,282.98
62566,614.75
62567,313.23
62568,10.26
62569,95.76
62570,38.31
62571,2308.1
62572,350.9
62573,359.59
62574,110.92
62575,410.54
62576,1115.86
62577,199.35
62578,54.51
62579,219.62
62580,277.49
62581,401.63
62582,45.48
62583,48.92
62584,373.51
62585,500.46
62586,344.8
62587,134.91
62588,81.75
62589,138.52
62590,44.78
62591,428.14
62592,37.05
62593,95.93
62594,413.53
62595,105.06
62596,757.66
62597,9.71
62598,5.47
62599,727.45
62600,181.61
62601,108.1
62602,217.2
62603,94.01
62604,11.5
62605,38.41
62606,27.89
62607,400.9
62608,51.9
62609,405.67
62610,71.24
62611,253.87
62612,368.82
62613,3143.13
62614,1357.19
62615,5.91
62616,41.66
62617,135.08
62618,151.9
62619,6.64
62620,461.04
62621,75.98
62622,354.84
62623,338.41
62624,349.59
62625,95.15
62626,56.99
62627,267.9
62628,43.48
62629,209.33
62630,105.24
62631,305.6
62632,361.55
62633,41.99
62634,119.9
62635,40.47
62636,247.21
62637,1.41
62638,130.76
62639,402.7
62640,188.39
62641,5.25
62642,40.56
62643,546.81
62644,2030.93
62645,34.36
62646,71.69
62647,131.87
62648,146.28
62649,405.22
62650,373.53
62651,155.38
62652,139.14
62653,132.24
62654,20.37
62655,1051.2
62656,50.67
62657,5.14
62658,17.01
62659,312.94
62660,1280.71
62661,158.93
62662,40.22
62663,15.97
62664,189.45
62665,203.08
62666,446.61
62667,142.4
62668,172.36
62669,137.58
62670,74.61
62671,129.23
62672,62.63
62673,65.07
62674,305.67
62675,1.45
62676,238.13
62677,496.15
62678,369.54
62679,100.11
62680,192.36
62681,497.22
62682,276.2
62683,415.06
62684,243.9
62685,57.73
62686,19.33
62687,14.28
62688,183.9
62689,311.25
62690,4.57
62691,1162.58
62692,174.23
62693,0.01
62694,6.9
62695,680.42
62696,83.19
62697,129.71
62698,29.15
62699,192.21
62700,756.28
62701,692.38
62702,380.88
62703,607.72
62704,269.06
62705,167.87
62706,200.37
62707,31.44
62708,76.54
62709,405.03
62710,327.56
62711,0
62712,328.14
62713,662.77
62714,101.63
62715,131.15
62716,47.05
62717,121.43
62718,386.16
62719,262.62
62720,302.01
62721,332.58
62722,867.91
62723,311.1
62724,309.71
62725,235.35
62726,774.44
62727,48.15
62728,107.8
62729,96.33
62730,526.97
62731,20.1
62732,402.42
62733,296.65
62734,5.37
62735,224.14
62736,150.95
62737,42.08
62738,224.86
62739,240.99
62740,17.24
62741,459.76
62742,485.92
62743,0.02
62744,512.66
62745,182.16
62746,118.85
62747,150.83
62748,3815.14
62749,115.85
62750,250.49
62751,220.61
62752,81.61
62753,96.38
62754,299.19
62755,82.28
62756,84.1
62757,402.18
62758,170.25
62759,80.81
62760,157.94
62761,237.64
62762,1004.08
62763,101.45
62764,93.25
62765,105.15
62766,52.22
62767,57.37
62768,47.45
62769,60.51
62770,141.83
62771,53.54
62772,32.38
62773,239.02
62774,217.06
62775,41.6
62776,3.79
62777,28.47
62778,580.32
62779,45.75
62780,424.52
62781,278.04
62782,338.22
62783,48.26
62784,57.57
62785,401.13
62786,335.47
62787,391.24
62788,737.78
62789,672.96
62790,447.95
62791,350.26
62792,400.15
62793,364.27
62794,222.27
62795,321.72
62796,131.67
62797,221.4
62798,70.83
62799,375.42
62800,54.69
62801,366.38
62802,673.27
62803,13.43
62804,139.41
62805,265.17
62806,23.17
62807,133.92
62808,187.22
62809,207.52
62810,102.82
62811,95.96
62812,23.18
62813,355.56
62814,198.08
62815,54.09
62816,133.87
62817,104.69
62818,45.56
62819,4.03
62820,0.25
62821,4.02
62822,376.54
62823,0.46
62824,606.4
62825,4.18
62826,81.57
62827,96.1
62828,294.38
62829,237.1
62830,110.67
62831,138.38
62832,44.83
62833,92.39
62834,127.96
62835,90.99
62836,111.24
62837,93.06
62838,207.64
62839,412.12
62840,178.16
62841,222.06
62842,83.08
62843,28.17
62844,179.62
62845,82.59
62846,107.24
62847,84.25
62848,13.68
62849,169.07
62850,299.48
62851,137.31
62852,40.53
62853,402.25
62854,175.4
62855,875.62
62856,130.11
62857,76.36
62858,51.28
62859,38.95
62860,96.61
62861,176.27
62862,352.01
62863,1258.6
62864,99.59
62865,177.57
62866,182.95
62867,133.36
62868,399.4
62869,364.36
62870,189.32
62871,214.13
62872,191.47
62873,218.92
62874,355.35
62875,447.99
62876,181.19
62877,46.6
62878,292.33
62879,302.58
62880,96.82
62881,57.47
62882,405.51
62883,306.65
62884,409.64
62885,458.93
62886,224.09
62887,201.87
62888,312.71
62889,386.43
62890,45.49
62891,194.19
62892,198.95
62893,414.54
62894,481.75
62895,100.02
62896,165.13
62897,1463.32
62898,58.47
62899,62.52
62900,41.97
62901,105.77
62902,97.28
62903,172.11
62904,527.49
62905,156.23
62906,216.26
62907,975.18
62908,309.59
62909,399.55
62910,410.75
62911,273.13
62912,223.35
62913,82.72
62914,125.27
62915,318.01
62916,0
62917,207.58
62918,17.89
62919,202.5
62920,106.13
62921,90.53
62922,0
62923,220.76
62924,302.16
62925,684.62
62926,226.44
62927,3125.14
62928,61.2
62929,36.4
62930,226.69
62931,144.01
62932,1866.07
62933,702.57
62934,270.83
62935,319.96
62936,145.21
62937,216.96
62938,0.02
62939,73.42
62940,23.05
62941,124.07
62942,626.61
62943,0
62944,184.72
62945,282.94
62946,244.41
62947,63.18
62948,140.83
62949,165.7
62950,324.19
62951,171.62
62952,95.73
62953,262.5
62954,60.02
62955,314.12
62956,833.14
62957,27.66
62958,256.01
62959,170.36
62960,335.02
62961,16.11
62962,754.56
62963,11.66
62964,780.89
62965,705.64
62966,0.24
62967,164.62
62968,226.37
62969,115.27
62970,108.56
62971,131.34
62972,595.4
62973,260.26
62974,664.32
62975,37.51
62976,192.44
62977,176.37
62978,440.57
62979,306.47
62980,332.66
62981,28.19
62982,26.66
62983,226.22
62984,397.87
62985,373.16
62986,242.91
62987,59.98
62988,151.49
62989,188.2
62990,222.95
62991,63.92
62992,141.63
62993,98.31
62994,85.75
62995,93.3
62996,27.83
62997,55.73
62998,122.25
62999,10.43
63000,59.46
63001,223.29
63002,406.07
63003,124
63004,325.24
63005,120.57
63006,1526.59
63007,239.82
63008,432.99
63009,90.19
63010,221.59
63011,125.02
63012,476.92
63013,4.22
63014,47.73
63015,216.42
63016,43.4
63017,61.86
63018,31.54
63019,4.38
63020,551.54
63021,325.18
63022,62.58
63023,2193.05
63024,61.44
63025,694.29
63026,2173.4
63027,93.34
63028,51.34
63029,118.86
63030,49.16
63031,295.61
63032,660.82
63033,196.31
63034,286.91
63035,216.37
63036,593.35
63037,175.46
63038,126.87
63039,661.99
63040,5.99
63041,9.03
63042,405.47
63043,142
63044,236.12
63045,397.83
63046,296.12
63047,380.04
63048,137.33
63049,298.6
63050,198.4
63051,177.58
63052,215.85
63053,10
63054,120.45
63055,136.36
63056,293.9
63057,27.11
63058,20.39
63059,3518.16
63060,720.12
63061,326.73
63062,89.21
63063,16.7
63064,202.74
63065,30.7
63066,358.73
63067,372.72
63068,314.49
63069,26.81
63070,85.36
63071,40.58
63072,56.94
63073,29.46
63074,387.9
63075,227.96
63076,52.02
63077,228.2
63078,57.93
63079,203.73
63080,248.26
63081,324.07
63082,61.84
63083,60.98
63084,75.63
63085,412.68
63086,192.08
63087,33.01
63088,90.97
63089,80.6
63090,240.51
63091,196.06
63092,159.52
63093,782.08
63094,63.42
63095,42.13
63096,323.76
63097,256.77
63098,124.3
63099,1143.14
63100,1237.1
63101,452.32
63102,306.25
63103,1906.88
63104,1633.33
63105,25.82
63106,266.63
63107,234.22
63108,82.4
63109,93.15
63110,168.23
63111,9.71
63112,279.58
63113,222.76
63114,217.87
63115,189.26
63116,106.93
63117,33
63118,72.95
63119,160.86
63120,1547.01
63121,36.24
63122,67.81
63123,22.75
63124,80.89
63125,130.85
63126,149.66
63127,319.8
63128,346.51
63129,321.24
63130,44.51
63131,401.2
63132,364.23
63133,159.74
63134,177.17
63135,142.16
63136,27.27
63137,95.44
63138,876.25
63139,221.48
63140,322.38
63141,391.59
63142,438.72
63143,304.49
63144,40.29
63145,75.09
63146,45.58
63147,39.23
63148,152.01
63149,421.33
63150,19.35
63151,178.4
63152,130.52
63153,218.82
63154,273.61
63155,20.61
63156,103.96
63157,68.87
63158,3.8
63159,3.1
63160,311.74
63161,234.78
63162,36.96
63163,112.74
63164,1346.18
63165,43.22
63166,358.91
63167,152.3
63168,179.37
63169,0.05
63170,180.44
63171,119.83
63172,184.46
63173,5.84
63174,421.95
63175,203.58
63176,188.4
63177,160.54
63178,135.19
63179,176.34
63180,186.88
63181,24.62
63182,91.87
63183,400.65
63184,144.23
63185,201.7
63186,200.05
63187,3.22
63188,246.28
63189,229.26
63190,79.7
63191,39.85
63192,755.68
63193,467.81
63194,84.52
63195,78.35
63196,30.94
63197,147.84
63198,516.41
63199,342.03
63200,147.23
63201,123.07
63202,395.34
63203,362.73
63204,22.81
63205,111.27
63206,803.45
63207,316.73
63208,399.66
63209,167.88
63210,88.71
63211,484.14
63212,18.82
63213,310.19
63214,283.92
63215,111.29
63216,78.67
63217,32.42
63218,22.14
63219,450.58
63220,85.89
63221,24.34
63222,129.98
63223,376.76
63224,294.39
63225,79
63226,32.37
63227,58.17
63228,36.23
63229,20.4
63230,217.6
63231,75.93
63232,91.11
63233,52.98
63234,301.75
63235,79.35
63236,27.34
63237,398.47
63238,104.34
63239,74.61
63240,41.03
63241,176.47
63242,79.64
63243,32.05
63244,23.5
63245,111.14
63246,104.91
63247,106.12
63248,26.26
63249,79.97
63250,130.41
63251,207.79
63252,69.35
63253,12.51
63254,55.71
63255,42.13
63256,229.48
63257,208.91
63258,115.45
63259,23.96
63260,160.63
63261,363.6
63262,158.1
63263,381.51
63264,97.5
63265,110.07
63266,35.47
63267,419.89
63268,474.97
63269,88.39
63270,72.06
63271,395.3
63272,100.78
63273,6.09
63274,167.38
63275,40.21
63276,121.17
63277,215.1
63278,42.01
63279,138.75
63280,61.15
63281,399.96
63282,412.28
63283,435.29
63284,235.53
63285,18.2
63286,110.92
63287,149.48
63288,187.02
63289,122.21
63290,31.94
63291,7.45
63292,318.86
63293,101.91
63294,205.39
63295,45.52
63296,10.44
63297,128.34
63298,113.6
63299,150.57
63300,92.93
63301,102.55
63302,116.74
63303,32.8
63304,360.19
63305,178.74
63306,44.4
63307,145.8
63308,887.62
63309,417.94
63310,109.01
63311,32.12
63312,397.39
63313,140.03
63314,26.45
63315,98.35
63316,28.15
63317,101.39
63318,28.05
63319,88.04
63320,120.87
63321,16.75
63322,123.72
63323,143.63
63324,68.85
63325,152.75
63326,469.91
63327,98.85
63328,94.59
63329,31.25
63330,271.14
63331,87.46
63332,76.19
63333,159.21
63334,45.9
63335,157.01
63336,672.68
63337,632.62
63338,85.25
63339,155.68
63340,122.74
63341,153.21
63342,22.72
63343,57.36
63344,87.43
63345,148.62
63346,97.94
63347,35.47
63348,150.32
63349,7.54
63350,51.74
63351,834
63352,136.71
63353,62.85
63354,334.63
63355,348.49
63356,63.06
63357,134.54
63358,131.76
63359,31.04
63360,4.58
63361,32.48
63362,238.51
63363,72.44
63364,258.76
63365,382.45
63366,396.35
63367,372.58
63368,509.75
63369,100.13
63370,162.44
63371,267.57
63372,81.69
63373,112.97
63374,224.34
63375,977.21
63376,163.18
63377,23.05
63378,365.98
63379,218.41
63380,35.07
63381,117.14
63382,23.41
63383,148.44
63384,129.01
63385,190.09
63386,79.68
63387,21.4
63388,136.15
63389,108.82
63390,193.29
63391,30.85
63392,515.19
63393,252.47
63394,19.75
63395,308.89
63396,13.64
63397,40.16
63398,264.35
63399,207.09
63400,25.27
63401,265.29
63402,332.51
63403,296.53
63404,234.71
63405,263.37
63406,341.32
63407,397.86
63408,358.76
63409,295.95
63410,119.86
63411,1623.1
63412,323.34
63413,26.24
63414,89.92
63415,26.64
63416,136.35
63417,113.74
63418,251.68
63419,415.16
63420,739.34
63421,12.52
63422,245.26
63423,155.58
63424,141.74
63425,52.34
63426,38.59
63427,25.98
63428,143.17
63429,438.37
63430,58.94
63431,30.46
63432,479.03
63433,187.92
63434,53.13
63435,12.1
63436,197.6
63437,63.57
63438,135.09
63439,78.5
63440,58.83
63441,35.26
63442,13.44
63443,590.57
63444,198.72
63445,829.72
63446,10.2
63447,341.02
63448,215.52
63449,81.94
63450,68.33
63451,96.98
63452,53.8
63453,11.84
63454,44.09
63455,400.46
63456,300.77
63457,534.2
63458,232.7
63459,253.89
63460,38.67
63461,158.91
63462,399.11
63463,77.17
63464,103.37
63465,0
63466,169.31
63467,272.53
63468,383.98
63469,90.53
63470,73.12
63471,19.3
63472,33.68
63473,33.01
63474,29.62
63475,31.05
63476,131.18
63477,190.83
63478,423.86
63479,142.11
63480,524.09
63481,571.74
63482,185.04
63483,25.04
63484,466.15
63485,1858.08
63486,152.92
63487,48.24
63488,97.29
63489,1304.18
63490,375.06
63491,19.39
63492,637.54
63493,253.59
63494,130.7
63495,21.54
63496,175.25
63497,79.54
63498,5.8
63499,414.34
63500,307.71
63501,5.68
63502,1339.49
63503,105.39
63504,150.03
63505,281.61
63506,13.71
63507,9.63
63508,106.62
63509,20.63
63510,90.71
63511,13.64
63512,17.79
63513,24.83
63514,6.6
63515,9.58
63516,5.06
63517,83.49
63518,378.08
63519,6.52
63520,19.63
63521,231.3
63522,0
63523,393.88
63524,53.39
63525,39.75
63526,64
63527,1331.97
63528,51.87
63529,398.91
63530,157.89
63531,74.81
63532,164.29
63533,107.37
63534,18.91
63535,134.33
63536,295.24
63537,19.39
63538,14.58
63539,127.09
63540,133.28
63541,130.78
63542,79.08
63543,210.22
63544,294.33
63545,39.35
63546,17.14
63547,464.13
63548,355.3
63549,100.66
63550,101
63551,142.59
63552,19.43
63553,85.24
63554,46.67
63555,76.15
63556,127.45
63557,367.11
63558,0.07
63559,4.77
63560,4.77
63561,12.12
63562,173.24
63563,22.05
63564,391.4
63565,432.4
63566,0.14
63567,203.31
63568,357.41
63569,13.86
63570,182.31
63571,27.11
63572,179.85
63573,130.42
63574,115.16
63575,142.27
63576,152.87
63577,29.75
63578,328.45
63579,86.61
63580,68.05
63581,149.07
63582,137.94
63583,1183.55
63584,36.53
63585,61.09
63586,169.92
63587,72.96
63588,94.16
63589,14.56
63590,100.11
63591,108.8
63592,186.14
63593,174.83
63594,1516.31
63595,80.22
63596,49.66
63597,58.11
63598,196.56
63599,91.51
63600,78.11
63601,92.34
63602,60.39
63603,254.48
63604,439.65
63605,23.63
63606,99.32
63607,109.93
63608,28.05
63609,96.5
63610,25.18
63611,418.3
63612,39.59
63613,290.93
63614,231.22
63615,347.48
63616,357.02
63617,113.93
63618,82.19
63619,350.01
63620,292.1
63621,165.27
63622,193.04
63623,109.71
63624,18.51
63625,71.38
63626,26.78
63627,35.23
63628,46.35
63629,125.15
63630,78.59
63631,400.78
63632,364.2
63633,20.07
63634,54.34
63635,14.42
63636,43.23
63637,315.24
63638,399.34
63639,145.09
63640,311.12
63641,89.98
63642,43.23
63643,1004.13
63644,49.18
63645,74.94
63646,131.23
63647,181.92
63648,499.74
63649,172.14
63650,34.68
63651,36.72
63652,285.42
63653,9.08
63654,27.18
63655,945.72
63656,44.41
63657,79.99
63658,240.47
63659,41.94
63660,52.76
63661,94.39
63662,47.95
63663,227.36
63664,41.21
63665,400.79
63666,554.55
63667,50.61
63668,288.31
63669,36.74
63670,180.47
63671,8.23
63672,37.37
63673,95.94
63674,84.05
63675,14.6
63676,1107.21
63677,48.6
63678,28.08
63679,101.65
63680,567.66
63681,343.15
63682,93.89
63683,45.86
63684,85.97
63685,31.56
63686,58.17
63687,144.76
63688,14.98
63689,94.16
63690,258.95
63691,12.41
63692,213.91
63693,240.3
63694,618.12
63695,32.46
63696,20.39
63697,46.11
63698,486.35
63699,13.89
63700,451.1
63701,212.99
63702,22.55
63703,90.1
63704,445.04
63705,111.03
63706,17.14
63707,106.1
63708,399.78
63709,206.69
63710,59.57
63711,171.65
63712,6.29
63713,25.19
63714,252.96
63715,222.89
63716,102.43
63717,19.35
63718,11.34
63719,52.93
63720,25.64
63721,371.84
63722,261.5
63723,80.34
63724,31.8
63725,161.2
63726,27.51
63727,45.48
63728,31.06
63729,64.93
63730,49.24
63731,146.14
63732,20.06
63733,234.09
63734,205.71
63735,93.19
63736,15.28
63737,354.04
63738,148.2
63739,139.3
63740,453.77
63741,176.66
63742,191.15
63743,398.83
63744,477.34
63745,166.46
63746,29.24
63747,570.66
63748,140.65
63749,131.51
63750,49.39
63751,142.97
63752,133.39
63753,186.84
63754,90.71
63755,207.01
63756,234.22
63757,279.04
63758,31.02
63759,185.63
63760,39.79
63761,71.9
63762,1217.86
63763,163.05
63764,471.68
63765,276.46
63766,171.33
63767,138.72
63768,366.43
63769,236.49
63770,11.2
63771,367.6
63772,1110.99
63773,70.72
63774,223.73
63775,148.49
63776,2862.03
63777,26.24
63778,215.46
63779,21.37
63780,70.05
63781,75.18
63782,88.24
63783,192.08
63784,1878.78
63785,1566.43
63786,113.1
63787,344.01
63788,375.31
63789,207.96
63790,82.5
63791,100.53
63792,364.16
63793,282.27
63794,211.7
63795,55
63796,300.72
63797,302.25
63798,381.71
63799,218.3
63800,43.05
63801,57.48
63802,639.52
63803,720.74
63804,13.33
63805,72.96
63806,7.41
63807,1106.5
63808,26.15
63809,95.51
63810,223.58
63811,1505.16
63812,186.7
63813,275.65
63814,41.27
63815,40.9
63816,556.61
63817,391.3
63818,1966.2
63819,386.9
63820,503.31
63821,202.87
63822,13.87
63823,325.95
63824,16.98
63825,18.2
63826,16.7
63827,288.47
63828,600.8
63829,630.89
63830,16.34
63831,335.14
63832,343.81
63833,501.48
63834,13.19
63835,628.39
63836,873.45
63837,5.11
63838,76.46
63839,26.83
63840,15.66
63841,43.6
63842,232.96
63843,358.23
63844,332.62
63845,389.12
63846,425.57
63847,211.26
63848,15.11
63849,124.8
63850,313.68
63851,292.93
63852,437.01
63853,49.89
63854,221.02
63855,243.05
63856,222.9
63857,391.53
63858,314.7
63859,291.06
63860,168.15
63861,8.3
63862,164.63
63863,105.42
63864,31.82
63865,75.17
63866,293.7
63867,154.6
63868,45.1
63869,36.64
63870,197.3
63871,260.93
63872,211.59
63873,178.95
63874,219.5
63875,90.12
63876,6.83
63877,321.92
63878,294.14
63879,276.93
63880,76.71
63881,176.63
63882,4.68
63883,0.62
63884,4.56
63885,7.65
63886,1.64
63887,363.35
63888,149.13
63889,18.79
63890,91.22
63891,322.02
63892,136.98
63893,144.08
63894,381.98
63895,1233.03
63896,28.85
63897,351.61
63898,175.31
63899,155.4
63900,151.2
63901,46.07
63902,237.82
63903,7.03
63904,461.8
63905,307.5
63906,237.04
63907,1929.09
63908,852.91
63909,108.73
63910,1650.67
63911,117.7
63912,39.7
63913,50.35
63914,135.69
63915,36.41
63916,1.42
63917,101.63
63918,130.42
63919,150.51
63920,160.24
